temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3700,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1832,12.5,21.8,13.4
3700,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1835,11.7,20.3,12.5
3700,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,6017,4.5,6.1,4.6
3700,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,6115,4.1,5.6,4.2
3700,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,5782,4.7,6.4,4.8
3700,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,5871,4.3,5.8,4.4
3700,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,2970,8.9,12.6,9.3
3700,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,2985,8.3,11.6,8.6
3700,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1422,18.6,27.4,19.3
3700,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1425,17.3,25.4,17.9
3700,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,3087,8.9,25.7,9.8
3700,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,3129,8.2,23.6,9.0
3700,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,2985,9.2,26.7,10.1
3700,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,3023,8.5,24.6,9.3
3700,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,1723,16.0,49.8,17.5
3700,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,1731,14.9,46.3,16.2
3700,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,925,29.8,105.3,32.5
3700,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,927,27.8,98.3,30.3
3700,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,5475,3.7,6.8,4.0
3700,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,5525,3.5,6.4,3.8
3700,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,5361,3.8,6.9,4.1
3700,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,5408,3.6,6.5,3.9
3700,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,3438,6.0,10.7,6.4
3700,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,3452,5.6,10.0,6.0
3700,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,1863,11.5,20.1,12.3
3700,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,1866,10.8,18.8,11.5
3600,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,5377,5.3,7.3,5.5
3600,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,5471,4.9,6.7,5.1
3600,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,5205,5.5,7.5,5.7
3600,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,5290,5.1,6.9,5.2
3600,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,2901,9.8,13.6,10.1
3600,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,2920,9.1,12.6,9.4
3600,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1424,19.8,28.9,20.6
3600,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1427,18.5,26.9,19.2
3600,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,2854,10.3,30.7,11.5
3600,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,2896,9.5,28.2,10.6
3600,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,2775,10.6,31.8,11.9
3600,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,2814,9.8,29.2,10.9
3600,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,1699,17.4,55.1,19.3
3600,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,1709,16.1,51.0,17.9
3600,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,923,32.0,113.2,35.3
3600,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,925,29.8,105.4,32.9
3600,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,5089,4.2,7.9,4.6
3600,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,5143,3.9,7.3,4.2
3600,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,4996,4.3,8.0,4.7
3600,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,5047,4.0,7.4,4.3
3600,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,3343,6.5,11.9,7.1
3600,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,3360,6.1,11.0,6.6
3600,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1864,12.3,21.8,13.2
3600,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1868,11.4,20.3,12.3
3600,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,6276,4.3,5.8,4.4
3600,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,6380,3.9,5.3,4.0
3600,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,6027,4.5,6.1,4.6
3600,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,6121,4.1,5.6,4.2
3600,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,3063,8.7,12.1,9.0
3600,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,3079,8.0,11.1,8.3
3600,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1456,18.1,26.4,18.8
3600,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1459,16.9,24.5,17.5
3600,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,3252,8.5,24.8,9.5
